,BusStopCode,Description,Latitude,Longitude,RoadName
2637,50321,Aft Gloucester Rd,1.3136845041501,103.85083079337346,Dorset Rd
2638,50331,Blk 122,1.31862919267946,103.85727882383885,Mcnair Rd
2639,50349,Blk 107,1.31930481783402,103.85957694494822,Towner Rd
2640,50351,Farrer Pk Tennis Ctr,1.31216015438698,103.84857773804022,Dorset Rd
2641,50991,Blk 82,1.32337986005569,103.85626145335385,Whampoa Dr
2642,51011,Opp Tan Tong Meng Twr,1.327841667,103.8406111,Thomson Rd
2643,51019,Thomson Flyover,1.32894248973791,103.84066508496021,Thomson Rd
2644,51021,Old Police Academy,1.330411111,103.8391331,Thomson Rd
2645,51029,Opp Old Police Academy,1.3302549684081,103.8397133983878,Thomson Rd
2646,51031,S'pore Polo Club,1.33162906440184,103.83859992029566,Thomson Rd
2647,51039,Opp S'pore Polo Club,1.33165828742218,103.83888866147537,Thomson Rd
2648,51041,Opp SLF Cplx,1.33343558724869,103.8379172613076,Thomson Rd
2649,51049,SLF Cplx,1.3338213150365,103.83795811295674,Thomson Rd
2650,51051,AFT ANDREW RD,1.33635352726982,103.83707802024655,Thomson Rd
2651,51059,AFT TOA PAYOH RISE,1.3370325833883,103.83735019393414,Thomson Rd
2652,51069,Mt Alvernia Hosp,1.34125785266365,103.83660435635784,Thomson Rd
2653,51071,Macritchie Reservoir,1.34219256998908,103.83596576505084,Thomson Rd
2654,51079,Opp Macritchie Reservoir,1.34178289872759,103.83615392311769,Thomson Rd
2655,51081,Opp Marymount Convent Sch,1.3405549685403,103.83888813472058,Marymount Rd
2656,51089,Bef Marymount Convent Sch,1.34154969745419,103.83962581957273,Marymount Rd
2657,51091,Opp Catholic JC,1.32648060854916,103.83401870730577,PIE
2658,51099,Catholic JC,1.325881667006,103.8345342161876,Whitley Rd
2659,51101,Old Police Academy,1.32753637537789,103.83724817699014,PIE
2660,51109,Opp Old Police Academy,1.32709277800856,103.8397080559738,Whitley Rd
2661,51111,Opp Andrew Rd,1.34064833298154,103.83271333302345,Lornie Rd
2662,51119,Bef Andrew Rd,1.34014305601694,103.83257583298696,Lornie Rd
2663,51131,Opp Braddell View,1.34409261817375,103.83934772641125,Braddell Rd
2664,51139,Braddell View,1.34436688449065,103.84032264966956,Braddell Rd
2665,52009,Toa Payoh Int,1.33202083385749,103.84692763524869,Lor 6 Toa Payoh
2666,52011,Bef Bishan Rd,1.34504127313408,103.84263401771713,Braddell Rd
2667,52019,Aft Bishan Rd,1.34403333300249,103.84368166701324,Braddell Rd
2668,52021,OPP BLK 1004,1.34431313758435,103.84766088139544,Braddell Rd
2669,52029,Blk 1004,1.34359918269745,103.84736537931644,Braddell Rd
2670,52031,OPP BLK 998,1.34404852974216,103.85026155631283,Braddell Rd
2671,52039,Aft Muhajirin Mque,1.34333817728421,103.85130310024304,Braddell Rd
2672,52049,Blk 19,1.32721151783698,103.85978762051998,Jln Tenteram
2673,52051,BLK 147,1.34338820709349,103.85469257245785,Braddell Rd
2674,52059,Blk 219,1.34309745890513,103.85622585798508,Braddell Rd
2675,52061,BCA Academy,1.34352174018964,103.85873879159365,Braddell Rd
2676,52069,Comfortdelgro Corp Ltd,1.34314389988912,103.85856611406128,Braddell Rd
2677,52071,Trellis Twrs,1.32991416932901,103.84381843224321,Jln Toa Payoh
2678,52079,Opp Trellis Twrs,1.32931477158443,103.84382885735747,Jln Toa Payoh
2679,52081,Aft Blk 195,1.33081389290944,103.8608407974236,Jln Toa Payoh
2680,52089,Opp Blk 195,1.32991690265608,103.86027368842302,Jln Toa Payoh
2681,52099,Opp NKF,1.32652328466497,103.85488905075222,Kim Keat Rd
2682,52109,Bet Blks 33/34,1.32697666701265,103.8581711110213,Jln Bahagia
2683,52119,Opp Blk 65,1.32782675894568,103.8581076205424,Jln Tenteram
2684,52129,Blk 29,1.32544666698102,103.85938111100755,Jln Bahagia
2685,52131,Blk 163,1.33220703637711,103.84419754508008,Lor 1 Toa Payoh
2686,52139,Oleander Twrs,1.33271833297864,103.84404416701967,Lor 1 Toa Payoh
2687,52141,Philips S'pore,1.33627740506187,103.84333464003154,Lor 1 Toa Payoh
2688,52149,Opp Philips S'pore,1.33640498933489,103.84357399610558,Lor 1 Toa Payoh
2689,52151,Blk 131,1.33834001400213,103.84365712218609,Lor 1 Toa Payoh
2690,52159,Blk 128,1.33810803464351,103.84385638188928,Lor 1 Toa Payoh
2691,52161,Braddell Stn/Blk 111,1.34093830148518,103.84540645330499,Lor 1 Toa Payoh
2692,52169,Blk 117,1.34013183349101,103.84465978021645,Lor 1 Toa Payoh
2693,52171,Braddell Stn/Blk 107,1.3409498853794,103.8477798112237,Lor 1 Toa Payoh
2694,52179,Braddell Stn/Blk 106,1.34069018059141,103.84803485038329,Lor 1 Toa Payoh
2695,52181,Opp Toa Payoh Stn,1.33306633976898,103.84656071660625,Lor 2 Toa Payoh
2696,52189,Toa Payoh Stn,1.33318499999452,103.84678305554863,Lor 2 Toa Payoh
2697,52191,Blk 138B,1.33636138602833,103.84608389640735,Lor 2 Toa Payoh
2698,52199,Blk 84B,1.33547301693721,103.84663861149124,Lor 2 Toa Payoh
2699,52201,Blk 121,1.33918030742933,103.84650759525915,Lor 2 Toa Payoh
2700,52209,Blk 101C CP,1.33925873230713,103.84678448871398,Lor 2 Toa Payoh
2701,52211,Lighthouse Sch,1.33832189895284,103.84081528160415,Toa Payoh Rise
2702,52219,Bef Caldecott Stn,1.33814528405956,103.84086885618204,Toa Payoh Rise
2703,52221,Opp Jackson Sq,1.33801162125737,103.8482286336101,Lor 3 Toa Payoh
2704,52229,Jackson Sq,1.33775023417492,103.8488028810671,Lor 3 Toa Payoh
2705,52231,Opp Blk 177,1.3343049899737,103.8487842386021,Toa Payoh Ctrl
2706,52239,Blk 177,1.33412194449168,103.84894805557066,Toa Payoh Ctrl
2707,52241,Opp Caldecott Stn,1.33804611111505,103.8389949999753,Toa Payoh Rise
2708,52249,Aft Caldecott Stn,1.33782999993927,103.8386000000533,Toa Payoh Rise
2709,52251,Chung Hwa Free Clinic,1.3329698063249,103.85142087938439,Lor 4 Toa Payoh
2710,52259,Opp Chung Hwa Free Clinic,1.33278746546959,103.85165691373105,Lor 4 Toa Payoh
2711,52261,Opp Blk 73,1.33403167346972,103.85128140448401,Lor 4 Toa Payoh
2712,52269,Blk 73,1.33404239936331,103.85147452356613,Lor 4 Toa Payoh
2713,52271,Jackson Sq,1.33683113907107,103.84974718092391,Lor 4 Toa Payoh
2714,52279,Blk 56,1.33702420555118,103.84992957112877,Lor 4 Toa Payoh
2715,52281,Blk 68,1.33444611098518,103.85362416699164,Lor 5 Toa Payoh
2716,52289,Blk 34,1.33501934336797,103.85386490982448,Lor 5 Toa Payoh
2717,52291,Blk 59,1.3369700601272,103.85224710756584,Lor 5 Toa Payoh
2718,52299,Blk 50,1.33715967694295,103.85231928852072,Lor 5 Toa Payoh
2719,52301,Blk 35,1.33411036071703,103.85462603898891,Toa Payoh East
2720,52309,Opp Blk 35,1.33390300713051,103.85467626312281,Toa Payoh East
2721,52311,Blk 23,1.33435800960389,103.85721839168514,Toa Payoh East
2722,52319,Blk 25,1.33412138901702,103.85712611102798,Toa Payoh East
2723,52321,Toa Payoh Stadium,1.3312589884768,103.8527071071997,Lor 6 Toa Payoh
2724,52329,Opp Toa Payoh Stadium,1.33146817532374,103.85268688199498,Lor 6 Toa Payoh
2725,52331,Blk 27,1.33246306626276,103.85581029367948,Lor 6 Toa Payoh
2726,52339,Opp Blk 26,1.33287166703192,103.8558608329901,Lor 6 Toa Payoh
2727,52341,Pei Chun Public Sch,1.33625777803173,103.85562250002782,Lor 6 Toa Payoh
2728,52349,United Medicare Ctr,1.33619305600558,103.85544250002881,Lor 6 Toa Payoh
2729,52351,Blk 2,1.33836800687246,103.85328005892127,Lor 6 Toa Payoh
2730,52359,Blk 52,1.33862833298637,103.85268888900069,Lor 6 Toa Payoh
2731,52361,Blk 1,1.33974408909931,103.8529812160764,Lor 6 Toa Payoh
2732,52369,Blk 237,1.34001833298065,103.85273333299853,Lor 6 Toa Payoh
2733,52371,First Toa Payoh Pr Sch,1.33992964917756,103.85651585657361,Lor 8 Toa Payoh
2734,52381,Braddell Tech Bldg,1.33988664001033,103.8583063045366,Lor 8 Toa Payoh
2735,52389,Blk 227,1.33972612917249,103.85808211459384,Lor 8 Toa Payoh
2736,52391,Opp Blk 231,1.3376513888146,103.8598834966415,Lor 8 Toa Payoh
2737,52399,Blk 231,1.33696449411474,103.859733895085,Lor 8 Toa Payoh
2738,52401,Blk 102,1.32830186081857,103.85082868868597,Jln Rajah
2739,52409,Opp Blk 102,1.32801971174787,103.85105250762084,Jln Rajah
2740,52411,Blk 105,1.328301,103.853806,Jln Rajah
2741,52419,Curtin S'pore,1.32803305599299,103.85391750002599,Jln Rajah
2742,52429,Blk 17A,1.33630975081569,103.85712939407202,Lor 7 Toa Payoh
2743,52439,Opp Blk 5,1.33825111098581,103.85541166702772,Lor 7 Toa Payoh
2744,52441,Blk 202,1.34083165668042,103.84976000739448,Lor 1 Toa Payoh
2745,52449,Toa Payoh Police Ctr,1.34044945876465,103.85000305578686,Lor 1 Toa Payoh
2746,52451,Blk 114,1.3253199216809,103.85731928602708,Whampoa Rd
2747,52479,Opp EASB,1.32749617656635,103.84578619081431,Ah Hood Rd
2748,52481,Toa Payoh Polyclinic,1.33524833301564,103.85859277800392,Lor 8 Toa Payoh
2749,52489,Opp Toa Payoh Polyclinic,1.33536277799489,103.85871194397946,Lor 8 Toa Payoh
2750,52499,St. Michael's Ter,1.32603759751245,103.85537211273478,Whampoa Rd
2751,52501,Toa Payoh Swim Cplx,1.33090220918791,103.85011762889827,Lor 6 Toa Payoh
2752,52509,Opp Toa Payoh Swim Cplx,1.33115712303762,103.85017633434691,Lor 6 Toa Payoh
2753,52529,Bef Blk 221,1.34132643517011,103.85733489917507,Lor 8 Toa Payoh
2754,52539,Blk 210 Mkt/FC,1.33991805598004,103.85386250003322,Lor 8 Toa Payoh
2755,52559,Caldecott Stn,1.33735684086973,103.83941071527673,Toa Payoh Rise
2756,53009,Bishan Int,1.35045541249544,103.84988083722291,Bishan St 13
2757,53011,ST. THERESA'S HME,1.34555351143315,103.8382633553218,Upp Thomson Rd
2758,53019,OPP ST. THERESA'S HME,1.34600349626668,103.83871779531225,Upp Thomson Rd
2759,53021,Opp Shunfu Est,1.34967996840542,103.83652457261991,Upp Thomson Rd
2760,53029,Shunfu Est,1.34939240848355,103.83729222566143,Upp Thomson Rd
2761,53039,Thomson CC,1.35144681735328,103.83591070615076,Upp Thomson Rd
2762,53041,Bef Thomson Ridge,1.35307831612792,103.8343639597673,Upp Thomson Rd
2763,53049,Bef Jln Todak,1.35362664583092,103.83422172361446,Upp Thomson Rd
2764,53051,Bef Thomson Plaza,1.354995,103.8316003,Upp Thomson Rd
2765,53059,Opp Thomson Plaza,1.355471,103.8312231,Upp Thomson Rd
2766,53061,Bef Windsor Pk Rd,1.3571583010953,103.82883507046125,Upp Thomson Rd
2767,53069,Aft Windsor Pk Rd,1.35777159286274,103.82894351047115,Upp Thomson Rd
2768,53071,Opp Flame Tree Pk,1.36063333692202,103.82834252087906,Upp Thomson Rd
2769,53079,Flame Tree Pk,1.36082666696977,103.82864333297208,Upp Thomson Rd
2770,53081,Opp Faber Gdn,1.36319303798878,103.82783467220469,Upp Thomson Rd
2771,53089,Faber Gdn,1.36413164157937,103.82823689416603,Upp Thomson Rd
2772,53091,Bef Ang Mo Kio Ave 1,1.36482025993725,103.8279237884758,Upp Thomson Rd
2773,53099,Aft Ang Mo Kio Ave 1,1.36660638165473,103.82842866172699,Upp Thomson Rd
2774,53111,Bef Marymount Lane,1.34549638897792,103.83890138902032,Marymount Rd
2775,53119,Aft Bishan St 21,1.34535833299508,103.83917666703186,Marymount Rd
2776,53121,Marymount Stn,1.35016694219359,103.83947418569129,Marymount Rd
2777,53129,Opp Marymount Stn,1.34968057726521,103.83978033272378,Marymount Rd
2778,53131,Blk 319,1.35315805208995,103.84031279218438,Marymount Rd
2779,53139,Marymount View,1.35256345999653,103.8404366731736,Marymount Rd
2780,53141,Opp Whitley Sec Sch,1.35566500759395,103.84132706520519,Marymount Rd
2781,53149,Whitley Sec Sch,1.35548111090619,103.84161232917471,Marymount Rd
2782,53151,Opp Blk 263A CP,1.3595063466985,103.84134061287276,Marymount Rd
2783,53159,Blk 260,1.35968664141033,103.84173532084301,Marymount Rd
2784,53161,Opp Blk 254,1.36221142414319,103.84214462138529,Marymount Rd
2785,53169,Blk 254,1.36213468684692,103.84248787868405,Marymount Rd
2786,53171,Blk 23,1.35466138896969,103.83630694400975,Sin Ming Rd
2787,53179,Sin Ming Plaza,1.3530396337334,103.83582310695057,Sin Ming Rd
2788,53181,Amtech Bldg,1.35607279929568,103.83781001395549,Sin Ming Rd
2789,53189,Blk 25,1.35496333303081,103.83681111097366,Sin Ming Rd
2790,53191,Blk 7 Ind Est,1.35837944828586,103.83908917392279,Sin Ming Rd
2791,53199,Blk 22A CP,1.35754830843445,103.83899242953868,Sin Ming Rd
2792,53201,Opp Nea Reg Off,1.36128501070806,103.83850250682744,Sin Ming Dr
2793,53209,Aft Nea Reg Off,1.36099828733018,103.83852670989133,Sin Ming Dr
2794,53211,Opp Raffles Instn,1.34707169454274,103.84712672325323,Bishan Rd
2795,53219,Raffles Instn,1.34606111102286,103.8465836110301,Bishan Rd
2796,53221,BLK 115,1.34816840593896,103.8484543562104,Bishan St 11
2797,53229,Blk 501,1.34822303496432,103.84927239325486,Bishan St 11
2798,53231,BISHAN STN,1.35089997844732,103.84797987894204,Bishan Rd
2799,53239,OPP BISHAN STN,1.35100305612802,103.8476587818646,Bishan Rd
2800,53241,OPP BLK 217,1.35615639153054,103.84995659632311,Bishan Rd
2801,53249,BLK 210,1.35538305217047,103.84911895270494,Bishan Rd
2802,53251,BLK 125,1.34678829540395,103.85199823380812,Bishan St 11
2803,53259,Opp Blk 125,1.3471159591462,103.85199575975044,Bishan St 11
2804,53261,Opp Bishan Stadium,1.35285975794309,103.85179055539538,Bishan St 14
2805,53269,Bishan Stadium,1.35335792415265,103.8511190167485,Bishan St 14
2806,53271,Opp Kuo Chuan Presby Sch,1.3493461110909,103.85391500001569,Bishan St 13
2807,53279,Kuo Chuan Presby Sch,1.34970265350038,103.85391302825673,Bishan St 13
2808,53281,Blk 169,1.34665638902153,103.85432083296934,Bishan St 13
2809,53289,Zion Bible Presby Ch,1.347206111,103.8545811,Bishan St 13
2810,53291,Shunfu Mart,1.35231394964571,103.8371139764859,Shunfu Rd
2811,53299,Blk 314,1.35174011670427,103.83794546128104,Shunfu Rd
2812,53301,Raffles Instn,1.34861138900191,103.84592361100985,Bishan St 21
2813,53309,Opp Raffles Instn,1.34849137843448,103.8452725001234,Bishan St 21
2814,53311,Opp Bosch,1.34684500003106,103.84162388899554,Bishan St 21
2815,53319,Bosch,1.34722500001495,103.8412483330228,Bishan St 21
2816,53321,CityCab,1.36135000000011,103.84029472198131,Sin Ming Ave
2817,53329,Opp CityCab,1.36153970079158,103.84049549859829,Sin Ming Ave
2818,53331,Bef Bright Hill Tp,1.36285472197724,103.83701277802122,Sin Ming Ave
2819,53339,Opp Bright Hill Tp,1.36312998205072,103.8367836110905,Sin Ming Ave
2820,53341,Blk 407,1.36355638900203,103.83394166697735,Sin Ming Ave
2821,53349,Bishan Pk Sec Sch,1.3637398272719,103.83379317461136,Sin Ming Ave
2822,53351,Ai Tong Sch,1.36080972198475,103.83211750001261,Sin Ming Ave
2823,53359,Opp Ai Tong Sch,1.36125666702141,103.83196166697407,Sin Ming Ave
2824,53361,Blk 454,1.35929833296604,103.83032083300758,Sin Ming Ave
2825,53369,Opp Blk 454,1.35947344252352,103.8301455974542,Sin Ming Ave
2826,53371,Blk 257,1.35994333341045,103.84379568310376,Bishan St 22
2827,53379,Blk 245,1.36018670154842,103.84386020713477,Bishan St 22
2828,53381,Bishan Nth Shop Mall,1.35830432828214,103.84496212009292,Bishan St 22
2829,53389,Opp Bishan Nth Shop Mall,1.35804473736933,103.84516933880761,Bishan St 22
2830,53391,Opp Blk 203,1.35444291744538,103.84696320325273,Bishan St 22
2831,53399,Blk 202,1.35464002820911,103.8470163249439,Bishan St 22
2832,53401,Guangyang Sec Sch,1.3454166669782,103.85048888897714,Bishan St 12
2833,53409,Blk 131,1.34534609724691,103.85126805621526,Bishan St 12
2834,53419,Opp Guangyang Pr Sch,1.34639996494893,103.84980877522956,Bishan St 12
2835,53421,BLK 151A MKT,1.345658889,103.8553811,Bishan St 11
2836,54009,Ang Mo Kio Int,1.36968769913339,103.84856716193268,Ang Mo Kio Ave 8
2837,54011,Blk 207,1.36567044820875,103.84341042482097,Ang Mo Kio Ave 6
2838,54019,Blk 307A,1.36618666697727,103.84418333302729,Ang Mo Kio Ave 6
2839,54031,Opp Al-Muttaqin Mque,1.37008641040706,103.84534111753092,Ang Mo Kio Ave 6
2840,54039,Bef Al-Muttaqin Mque,1.37091786093364,103.84563650364578,Ang Mo Kio Ave 6
2841,54041,Opp Courts Ang Mo Kio,1.373558,103.844975,Ang Mo Kio Ave 6
2842,54049,Courts Ang Mo Kio,1.37350472194557,103.84532571985918,Ang Mo Kio Ave 6
2843,54051,Bef Ang Mo Kio Ave 5,1.376444,103.844638,Ang Mo Kio Ave 6
2844,54059,Bef Ang Mo Kio Lib,1.3762849891494,103.84498299185917,Ang Mo Kio Ave 6
2845,54061,Blk 244,1.36728801688172,103.83404076959498,Ang Mo Kio Ave 1
2846,54069,Opp Blk 244,1.36691997150676,103.83405562626137,Ang Mo Kio Ave 1
2847,54071,Blk 310C,1.36433664907741,103.84490672378502,Ang Mo Kio Ave 1
2848,54079,OPP BLK 315,1.36389805596869,103.84585916699372,Ang Mo Kio Ave 1
2849,54081,TECK GHEE CT,1.36358972199933,103.84786694396756,Ang Mo Kio Ave 1
2850,54089,OPP ANG MO KIO SWIM CPLX,1.36297001065247,103.8484911674186,Ang Mo Kio Ave 1
2851,54091,BLK 331,1.36167975047647,103.85092799797833,Ang Mo Kio Ave 1
2852,54099,OPP BLK 333,1.36118777797342,103.85104805596895,Ang Mo Kio Ave 1
2853,54101,Aft Ang Mo Kio Ave 10,1.35732097800984,103.85465761724518,Ang Mo Kio Ave 1
2854,54109,Bef Ang Mo Kio Ave 10,1.35708169204878,103.85433890252277,Ang Mo Kio Ave 1
2855,54161,Opp Blk 255,1.37107664581619,103.83482933088284,Ang Mo Kio St 11
2856,54169,Blk 255,1.37089833300275,103.83476694396748,Ang Mo Kio St 11
2857,54181,BLK 258,1.37053305192374,103.83653495602837,Ang Mo Kio Ave 4
2858,54189,BLK 110,1.37046966291161,103.83679073259783,Ang Mo Kio Ave 4
2859,54191,BLK 170,1.37447193336668,103.83756404776227,Ang Mo Kio Ave 4
2860,54199,BLK 163,1.37430000000968,103.83767277798232,Ang Mo Kio Ave 4
2861,54201,OPP BLK 155,1.37608498575075,103.83927614239282,Ang Mo Kio Ave 4
2862,54209,BET BLKS 152/155,1.37638119735545,103.83952322759048,Ang Mo Kio Ave 4
2863,54211,MAYFLOWER SEC SCH,1.36861222198461,103.83634833298527,Ang Mo Kio Ave 3
2864,54219,OPP MAYFLOWER SEC SCH,1.36880777071199,103.83679395921905,Ang Mo Kio Ave 3
2865,54221,Opp Ang Mo Kio Pr Sch,1.36995608006054,103.83959341119167,Ang Mo Kio Ave 3
2866,54229,Ang Mo Kio Pr Sch,1.36960577947339,103.83993274827546,Ang Mo Kio Ave 3
2867,54231,Blk 129,1.36966012463918,103.84193909880943,Ang Mo Kio Ave 3
2868,54239,Blk 209,1.369186093503,103.84332015576305,Ang Mo Kio Ave 3
2869,54241,Blk 700B,1.36913518643274,103.84618005827467,Ang Mo Kio Ave 3
2870,54247,Blk 322,1.36873836498602,103.84719306132868,Ang Mo Kio Ave 3
2871,54248,Blk 324,1.36875490594243,103.84661006967286,Ang Mo Kio Ave 3
2872,54251,Aft Grandeur 8,1.37689002832989,103.84617199453344,Ang Mo Kio Ave 5
2873,54259,Opp Grandeur 8,1.3772094440158,103.84628222196814,Ang Mo Kio Ave 5
2874,54261,Aft Ang Mo Kio Stn Exit A,1.36946941916508,103.85075454495572,Ang Mo Kio Ave 3
2875,54269,Opp Ang Mo Kio Stn,1.36921006543476,103.85111893571647,Ang Mo Kio Ave 3
2876,54271,Blk 586,1.36996326781056,103.85356664655984,Ang Mo Kio Ave 3
2877,54279,Blk 427,1.36968919033429,103.85404760550173,Ang Mo Kio Ave 3
2878,54281,Blk 570,1.3694902568174,103.85601277845504,Ang Mo Kio Ave 3
2879,54289,Blk 452,1.36910303231028,103.8561504529793,Ang Mo Kio Ave 3
2880,54291,Blk 564,1.36918861426324,103.85886147831553,Ang Mo Kio Ave 3
2881,54299,Opp Blk 565,1.36890152697813,103.85832656880861,Ang Mo Kio Ave 3
2882,54301,Blk 5022,1.37019500530585,103.86284675062745,Ang Mo Kio Ave 3
2883,54309,Opp Blk 5022,1.36988835306854,103.86306604022437,Ang Mo Kio Ave 3
2884,54311,Blk 332,1.36143610819625,103.85257506359629,Ang Mo Kio Ave 8
2885,54319,Opp Christ The King Ch,1.36205969144532,103.85305482306448,Ang Mo Kio Ave 8
2886,54321,Blk 354,1.3639846735447,103.85237785571755,Ang Mo Kio Ave 8
2887,54329,Blk 420,1.36449772525141,103.85247983714417,Ang Mo Kio Ave 8
2888,54331,Blk 346,1.36719473720813,103.85056845375878,Ang Mo Kio Ave 8
2889,54339,Blk 422,1.3678447007404,103.85057966582927,Ang Mo Kio Ave 8
2890,54341,Opp Blk 504,1.37462142095238,103.84782467173312,Ang Mo Kio Ave 8
2891,54349,Blk 504,1.37477333299627,103.84810527802902,Ang Mo Kio Ave 8
2892,54351,Nanyang Poly,1.37647777885877,103.85003474200923,Ang Mo Kio Ave 5
2893,54359,Blk 502,1.37615334768079,103.8499921086812,Ang Mo Kio Ave 5
2894,54369,Opp Blk 4025,1.35874638898802,103.85588277797046,Ang Mo Kio Ind Pk 1
2895,54371,Blk 409A,1.36238306289968,103.85568284134345,Ang Mo Kio Ave 10
2896,54379,Blk 475,1.36288998904353,103.85594804936484,Ang Mo Kio Ave 10
2897,54381,Blk 443,1.3657416739059,103.85608617430734,Ang Mo Kio Ave 10
2898,54389,Blk 465,1.36638973614786,103.85660537812751,Ang Mo Kio Ave 10
2899,54391,Aft Ang Mo Kio Int,1.37161972202016,103.8482886110145,Ang Mo Kio Ave 8
2900,54399,Bef Ang Mo Kio Stn Exit B,1.37137302300723,103.84866111647399,Ang Mo Kio Ave 8
2901,54401,Blk 522,1.3729466814704,103.8516353477965,Ang Mo Kio St 52
2902,54409,Opp Blk 522,1.37270833297137,103.85213888899418,Ang Mo Kio St 52
2903,54411,Blk 527,1.37235305596731,103.8542291670297,Ang Mo Kio St 52
2904,54419,Opp Blk 527,1.37206167776818,103.8548909469337,Ang Mo Kio St 52
2905,54429,Blk 561,1.370346604537,103.8581855234859,Ang Mo Kio St 54
2906,54439,Blk 549,1.37328474238491,103.85715387505564,Ang Mo Kio St 54
2907,54441,Blk 507,1.37418169489017,103.85076922983178,Ang Mo Kio St 53
2908,54449,Opp Blk 507,1.3746081045073,103.85088955053739,Ang Mo Kio St 53
2909,54451,Blk 643,1.37723501808517,103.84059645206445,Ang Mo Kio Ave 5
2910,54459,Blk 151,1.37693336122245,103.84120098441312,Ang Mo Kio Ave 5
2911,54461,Blk 649,1.37747997146347,103.84339938777067,Ang Mo Kio Ave 5
2912,54469,Opp Blk 649,1.3772016702489,103.84349683756662,Ang Mo Kio Ave 5
2913,54471,Opp Blk 538,1.37613470846106,103.853296559924,Ang Mo Kio Ave 5
2914,54479,Blk 538,1.37579335077466,103.853200441537,Ang Mo Kio Ave 5
2915,54481,Ite Coll Ctrl,1.37599497932237,103.855765341723,Ang Mo Kio Ave 5
2916,54489,Opp Ite Coll Ctrl,1.37566138900563,103.855796667004,Ang Mo Kio Ave 5
2917,54491,Aft CTE,1.37717165299187,103.86010323265269,Ang Mo Kio Ave 5
2918,54499,Bef CTE,1.37700806651463,103.86055355422364,Ang Mo Kio Ave 5
2919,54501,Opp AMK Ind Pk 2,1.37787138898682,103.86266305598139,Ang Mo Kio Ave 5
2920,54509,Aft Blk 5000,1.37758835823729,103.86257049780349,Ang Mo Kio Ave 5
2921,54511,Blk 5028,1.37167638225112,103.86344756349828,Ang Mo Kio Ind Pk 2
2922,54519,Opp Blk 5023,1.37121805600151,103.86373555598497,Ang Mo Kio Ind Pk 2
2923,54521,Blk 5046,1.37342640743158,103.86288750616447,Ang Mo Kio Ind Pk 2
2924,54529,Opp Blk 5043,1.3733597291276,103.86303621815655,Ang Mo Kio Ind Pk 2
2925,54531,OPP BISHAN PK,1.35839974282084,103.85132688003488,Bishan Rd
2926,54539,BISHAN PK,1.35857111103202,103.85104805599867,Bishan Rd
2927,54571,Blk 532,1.37425472964633,103.85491933752174,Ang Mo Kio Ave 10
2928,54579,Blk 540,1.37487817367914,103.85483080978989,Ang Mo Kio Ave 10
2929,54581,Blk 574,1.37105833303092,103.85665833302312,Ang Mo Kio Ave 10
2930,54589,Blk 555,1.37173441613541,103.85671893941708,Ang Mo Kio Ave 10
2931,54591,Opp Blk 5060,1.37530666700034,103.8617738890253,Ang Mo Kio Ind Pk 2
2932,54599,Blk 5056,1.37489472202166,103.86180138897765,Ang Mo Kio Ind Pk 2
2933,54601,Townsville Pr Sch,1.35942138902131,103.85514583300495,Ang Mo Kio Ave 10
2934,54609,Opp Townsville Pr Sch,1.3593577779887,103.85529250000319,Ang Mo Kio Ave 10
2935,54611,BLK 220,1.36489470522366,103.84057417396242,Ang Mo Kio Ave 1
2936,54619,OPP BLK 220,1.36467168386173,103.84050288513411,Ang Mo Kio Ave 1
2937,54621,BLK 223,1.36595331171712,103.83773071305599,Ang Mo Kio Ave 1
2938,54629,OPP BLK 223,1.3655880696456,103.83801666007233,Ang Mo Kio Ave 1
2939,54631,Bef Ang Mo Kio Ind Pk 2A,1.37702166744619,103.86697522711312,Ang Mo Kio Ind Pk 2
2940,54641,Sing Ind Cplx,1.37573967362754,103.864609061163,Ang Mo Kio Ind Pk 2
2941,54651,Opp Techplace 2,1.37854275740549,103.86551861831312,Ang Mo Kio Ave 5
2942,54659,Techplace 2,1.37834008020794,103.86686274044777,Ang Mo Kio Ave 5
2943,55009,Ang Mo Kio Depot,1.38589831101442,103.84757704926118,Ang Mo Kio St 63
2944,55011,Opp The Calrose,1.38226165654508,103.8357043497683,Yio Chu Kang Rd
2945,55019,The Calrose,1.38228305598375,103.83616944399448,Yio Chu Kang Rd
2946,55021,OPP SEASONS PK,1.3857011784032,103.83872706499656,Yio Chu Kang Rd
2947,55029,SEASONS PK,1.38565193733046,103.83917105055716,Yio Chu Kang Rd
2948,55031,Opp NCS Hub,1.38944774212221,103.84360331162512,Yio Chu Kang Rd
2949,55039,NCS Hub,1.3891573228776,103.84383135324573,Yio Chu Kang Rd
2950,55041,Opp Ue Bizhub Ctrl,1.39122406741106,103.84602799523668,Yio Chu Kang Rd
2951,55049,Ue Bizhub Ctrl,1.39110547694961,103.84659281119058,Yio Chu Kang Rd
2952,55051,Opp ST Electronics,1.3923998014128,103.8489623936009,Yio Chu Kang Rd
2953,55059,ST Electronics,1.3920822654425,103.84909518015897,Yio Chu Kang Rd
2954,55071,Bef KLC Intl Inst,1.39246274085167,103.85261828242731,Yio Chu Kang Rd
2955,55079,Aft KLC Intl Inst,1.39195216697174,103.85336802569404,Yio Chu Kang Rd
2956,55081,Opp Sunrise Gdns,1.39177133420779,103.8559732827973,Yio Chu Kang Rd
2957,55089,Aft Sunrise Gdns,1.39129403706334,103.85630398734284,Yio Chu Kang Rd
